booking_key,date_key,start_time_key,end_time_key,room_key,booking_name,start_datetime,end_datetime,duration_minutes,duration_hours,booking_count
100100,20250326,1730,1930,34,study,2025-03-26 17:30:00,2025-03-26 19:30:00,120,2.0,1
100101,20250326,1730,1930,2,Meditation for Inner Peace (Virtual/In-Person Program),2025-03-26 17:30:00,2025-03-26 19:30:00,120,2.0,1
100102,20250326,1800,1830,23,Boom,2025-03-26 18:00:00,2025-03-26 18:30:00,30,0.5,1
100103,20250326,1800,1830,35,Benjamin,2025-03-26 18:00:00,2025-03-26 18:30:00,30,0.5,1
100104,20250326,1800,1900,11,Benjamin,2025-03-26 18:00:00,2025-03-26 19:00:00,60,1.0,1
100105,20250326,1800,1900,15,,2025-03-26 18:00:00,2025-03-26 19:00:00,60,1.0,1
100106,20250326,1800,1900,26,Amber,2025-03-26 18:00:00,2025-03-26 19:00:00,60,1.0,1
100107,20250326,1800,1930,22,Anon,2025-03-26 18:00:00,2025-03-26 19:30:00,90,1.5,1
100108,20250326,1800,1930,31,,2025-03-26 18:00:00,2025-03-26 19:30:00,90,1.5,1
100109,20250326,1800,2000,16,Jerry Dyer ESL tutoring,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100110,20250326,1800,2000,18,,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100111,20250326,1800,2000,24,study room,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100112,20250326,1800,2000,27,,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100113,20250326,1800,2000,28,study,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100114,20250326,1800,2000,29,Personal,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100115,20250326,1800,2000,32,Online lecture,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100116,20250326,1800,2000,37,Pars Group,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100117,20250326,1800,2000,41,Pradeep,2025-03-26 18:00:00,2025-03-26 20:00:00,120,2.0,1
100118,20250326,1830,1930,23,skanda,2025-03-26 18:30:00,2025-03-26 19:30:00,60,1.0,1
100119,20250326,1830,1930,25,vinay,2025-03-26 18:30:00,2025-03-26 19:30:00,60,1.0,1
100120,20250326,1830,1930,33,Law School Discussion,2025-03-26 18:30:00,2025-03-26 19:30:00,60,1.0,1
100121,20250326,1830,2030,14,study,2025-03-26 18:30:00,2025-03-26 20:30:00,120,2.0,1
100122,20250326,1830,2030,17,Kenil Himmatbhai Vaghasiya,2025-03-26 18:30:00,2025-03-26 20:30:00,120,2.0,1
100123,20250326,1830,2030,21,Joe and Sophia,2025-03-26 18:30:00,2025-03-26 20:30:00,120,2.0,1
100124,20250326,1830,2030,30,,2025-03-26 18:30:00,2025-03-26 20:30:00,120,2.0,1
100125,20250326,1830,2030,35,Dev Patel,2025-03-26 18:30:00,2025-03-26 20:30:00,120,2.0,1
100126,20250326,1900,2000,13,,2025-03-26 19:00:00,2025-03-26 20:00:00,60,1.0,1
100127,20250326,1900,2100,11,Rahul,2025-03-26 19:00:00,2025-03-26 21:00:00,120,2.0,1
100128,20250326,1900,2100,15,harsha,2025-03-26 19:00:00,2025-03-26 21:00:00,120,2.0,1
100129,20250326,1900,2100,20,Joshua,2025-03-26 19:00:00,2025-03-26 21:00:00,120,2.0,1
100130,20250326,1900,2100,26,Sasha,2025-03-26 19:00:00,2025-03-26 21:00:00,120,2.0,1
100131,20250326,1900,2100,36,,2025-03-26 19:00:00,2025-03-26 21:00:00,120,2.0,1
100132,20250326,1900,2100,39,,2025-03-26 19:00:00,2025-03-26 21:00:00,120,2.0,1
100133,20250326,1900,2100,40,studytime,2025-03-26 19:00:00,2025-03-26 21:00:00,120,2.0,1
100134,20250326,1930,2000,19,book club,2025-03-26 19:30:00,2025-03-26 20:00:00,30,0.5,1
100135,20250326,1930,2000,22,__,2025-03-26 19:30:00,2025-03-26 20:00:00,30,0.5,1
100136,20250326,1930,2130,23,Yuqing,2025-03-26 19:30:00,2025-03-26 21:30:00,120,2.0,1
100137,20250326,1930,2130,38,,2025-03-26 19:30:00,2025-03-26 21:30:00,120,2.0,1
100138,20250326,1930,2130,33,jazu1,2025-03-26 19:30:00,2025-03-26 21:30:00,120,2.0,1
100139,20250326,1930,2130,34,Mai's study room,2025-03-26 19:30:00,2025-03-26 21:30:00,120,2.0,1
100140,20250326,2000,2030,22,,2025-03-26 20:00:00,2025-03-26 20:30:00,30,0.5,1
100141,20250326,2000,2100,25,vinay,2025-03-26 20:00:00,2025-03-26 21:00:00,60,1.0,1
100142,20250326,2000,2100,37,Raeeka,2025-03-26 20:00:00,2025-03-26 21:00:00,60,1.0,1
100143,20250326,2000,2130,16,Pc,2025-03-26 20:00:00,2025-03-26 21:30:00,90,1.5,1
100144,20250326,2000,2130,19,sowmya,2025-03-26 20:00:00,2025-03-26 21:30:00,90,1.5,1
100145,20250326,2000,2130,29,Nhu Ly,2025-03-26 20:00:00,2025-03-26 21:30:00,90,1.5,1
100146,20250326,2000,2200,12,Hi,2025-03-26 20:00:00,2025-03-26 22:00:00,120,2.0,1
100147,20250326,2000,2200,13,Emily,2025-03-26 20:00:00,2025-03-26 22:00:00,120,2.0,1
100148,20250326,2000,2200,18,chem,2025-03-26 20:00:00,2025-03-26 22:00:00,120,2.0,1
100149,20250326,2000,2200,24,,2025-03-26 20:00:00,2025-03-26 22:00:00,120,2.0,1
100150,20250326,2000,2200,27,,2025-03-26 20:00:00,2025-03-26 22:00:00,120,2.0,1
100151,20250326,2000,2200,31,Study,2025-03-26 20:00:00,2025-03-26 22:00:00,120,2.0,1
100152,20250326,2000,2200,32,Omar's group,2025-03-26 20:00:00,2025-03-26 22:00:00,120,2.0,1
100153,20250326,2000,2200,41,Pk,2025-03-26 20:00:00,2025-03-26 22:00:00,120,2.0,1
100154,20250326,2030,2100,21,Privte,2025-03-26 20:30:00,2025-03-26 21:00:00,30,0.5,1
100155,20250326,2030,2130,17,Chem Baddies,2025-03-26 20:30:00,2025-03-26 21:30:00,60,1.0,1
100156,20250326,2030,2200,28,real hustlers and grinders,2025-03-26 20:30:00,2025-03-26 22:00:00,90,1.5,1
100157,20250326,2030,2230,14,,2025-03-26 20:30:00,2025-03-26 22:30:00,120,2.0,1
100158,20250326,2030,2230,22,teezo touchdown fanclub,2025-03-26 20:30:00,2025-03-26 22:30:00,120,2.0,1
100159,20250326,2030,2230,30,,2025-03-26 20:30:00,2025-03-26 22:30:00,120,2.0,1
100160,20250326,2030,2230,35,ribby,2025-03-26 20:30:00,2025-03-26 22:30:00,120,2.0,1
100161,20250326,2100,2130,21,Evelyn,2025-03-26 21:00:00,2025-03-26 21:30:00,30,0.5,1
100162,20250326,2100,2230,15,Max,2025-03-26 21:00:00,2025-03-26 22:30:00,90,1.5,1
100163,20250326,2100,2300,11,Rahul,2025-03-26 21:00:00,2025-03-26 23:00:00,120,2.0,1
100164,20250326,2130,2200,19,Evelyn,2025-03-26 21:30:00,2025-03-26 22:00:00,30,0.5,1
100165,20250326,2130,2230,21,Privte,2025-03-26 21:30:00,2025-03-26 22:30:00,60,1.0,1
100166,20250326,2130,2230,25,vinay,2025-03-26 21:30:00,2025-03-26 22:30:00,60,1.0,1
100167,20250326,2130,2230,39,,2025-03-26 21:30:00,2025-03-26 22:30:00,60,1.0,1
100168,20250326,2130,2300,16,BOOM,2025-03-26 21:30:00,2025-03-26 23:00:00,90,1.5,1
100169,20250326,2130,2330,26,,2025-03-26 21:30:00,2025-03-26 23:30:00,120,2.0,1
100170,20250326,2200,2230,18,Evelyn,2025-03-26 22:00:00,2025-03-26 22:30:00,30,0.5,1
100171,20250326,2200,0,12,Table,2025-03-26 22:00:00,2025-03-27 00:00:00,120,2.0,1
100172,20250326,2200,0,27,,2025-03-26 22:00:00,2025-03-27 00:00:00,120,2.0,1
100173,20250326,2200,0,31,Study Buddies,2025-03-26 22:00:00,2025-03-27 00:00:00,120,2.0,1
100174,20250326,2200,0,36,Pk,2025-03-26 22:00:00,2025-03-27 00:00:00,120,2.0,1
100175,20250326,2230,2300,18,Evelyn,2025-03-26 22:30:00,2025-03-26 23:00:00,30,0.5,1
100176,20250326,2300,2330,15,Max,2025-03-26 23:00:00,2025-03-26 23:30:00,30,0.5,1
100177,20250326,2300,2330,21,Privte,2025-03-26 23:00:00,2025-03-26 23:30:00,30,0.5,1
100178,20250327,800,900,17,AF2,2025-03-27 08:00:00,2025-03-27 09:00:00,60,1.0,1
100179,20250327,800,900,39,Private,2025-03-27 08:00:00,2025-03-27 09:00:00,60,1.0,1
100180,20250327,800,900,40,,2025-03-27 08:00:00,2025-03-27 09:00:00,60,1.0,1
100181,20250327,800,900,42,Britaney Nguyen,2025-03-27 08:00:00,2025-03-27 09:00:00,60,1.0,1
100182,20250327,800,930,12,Hari,2025-03-27 08:00:00,2025-03-27 09:30:00,90,1.5,1
100183,20250327,800,930,15,Study room,2025-03-27 08:00:00,2025-03-27 09:30:00,90,1.5,1
100184,20250327,800,930,19,,2025-03-27 08:00:00,2025-03-27 09:30:00,90,1.5,1
100185,20250327,800,930,31,sai,2025-03-27 08:00:00,2025-03-27 09:30:00,90,1.5,1
100186,20250327,800,1000,16,Interview,2025-03-27 08:00:00,2025-03-27 10:00:00,120,2.0,1
100187,20250327,800,1000,28,,2025-03-27 08:00:00,2025-03-27 10:00:00,120,2.0,1
100188,20250327,800,1000,30,,2025-03-27 08:00:00,2025-03-27 10:00:00,120,2.0,1
100189,20250327,800,1000,32,Thrishitha,2025-03-27 08:00:00,2025-03-27 10:00:00,120,2.0,1
100190,20250327,800,1000,35,,2025-03-27 08:00:00,2025-03-27 10:00:00,120,2.0,1
100191,20250327,800,1000,38,,2025-03-27 08:00:00,2025-03-27 10:00:00,120,2.0,1
100192,20250327,800,1000,33,Dv,2025-03-27 08:00:00,2025-03-27 10:00:00,120,2.0,1
100193,20250327,830,900,13,,2025-03-27 08:30:00,2025-03-27 09:00:00,30,0.5,1
100194,20250327,830,1000,24,Brian Barrios,2025-03-27 08:30:00,2025-03-27 10:00:00,90,1.5,1
100195,20250327,830,1000,36,Salvador E.,2025-03-27 08:30:00,2025-03-27 10:00:00,90,1.5,1
100196,20250327,830,1030,14,Sanath,2025-03-27 08:30:00,2025-03-27 10:30:00,120,2.0,1
100197,20250327,830,1030,18,,2025-03-27 08:30:00,2025-03-27 10:30:00,120,2.0,1
100198,20250327,830,1030,21,EL,2025-03-27 08:30:00,2025-03-27 10:30:00,120,2.0,1
100199,20250327,830,1030,37,PH102 Team Meeting #7,2025-03-27 08:30:00,2025-03-27 10:30:00,120,2.0,1
100200,20250327,900,930,17,Benjamin,2025-03-27 09:00:00,2025-03-27 09:30:00,30,0.5,1
100201,20250327,900,930,25,nat + alex,2025-03-27 09:00:00,2025-03-27 09:30:00,30,0.5,1
100202,20250327,900,930,29,Ved,2025-03-27 09:00:00,2025-03-27 09:30:00,30,0.5,1
100203,20250327,900,1000,13,chem,2025-03-27 09:00:00,2025-03-27 10:00:00,60,1.0,1
100204,20250327,900,1000,20,Tyler’s group,2025-03-27 09:00:00,2025-03-27 10:00:00,60,1.0,1
100205,20250327,900,1030,11,adri,2025-03-27 09:00:00,2025-03-27 10:30:00,90,1.5,1
100206,20250327,900,1030,23,,2025-03-27 09:00:00,2025-03-27 10:30:00,90,1.5,1
100207,20250327,900,1030,41,,2025-03-27 09:00:00,2025-03-27 10:30:00,90,1.5,1
100208,20250327,900,1100,22,Public Speaking,2025-03-27 09:00:00,2025-03-27 11:00:00,120,2.0,1
100209,20250327,900,1100,26,Study Time,2025-03-27 09:00:00,2025-03-27 11:00:00,120,2.0,1
100210,20250327,900,1100,27,,2025-03-27 09:00:00,2025-03-27 11:00:00,120,2.0,1
100211,20250327,900,1100,39,Naveen,2025-03-27 09:00:00,2025-03-27 11:00:00,120,2.0,1
100212,20250327,900,1100,40,moochelle/theo/emiwy/surgeon,2025-03-27 09:00:00,2025-03-27 11:00:00,120,2.0,1
100213,20250327,900,1100,42,"Steven ""Sneaky/The Grinding Chief"" Nguyen's Grinding and Study Room Mode",2025-03-27 09:00:00,2025-03-27 11:00:00,120,2.0,1
100214,20250327,900,1100,34,,2025-03-27 09:00:00,2025-03-27 11:00:00,120,2.0,1
100215,20250327,900,1430,5,ESD,2025-03-27 09:00:00,2025-03-27 14:30:00,330,5.5,1
100216,20250327,900,1500,8,Michael,2025-03-27 09:00:00,2025-03-27 15:00:00,360,6.0,1
100217,20250327,930,1000,29,nat + alex,2025-03-27 09:30:00,2025-03-27 10:00:00,30,0.5,1
100218,20250327,930,1100,31,Manisha,2025-03-27 09:30:00,2025-03-27 11:00:00,90,1.5,1
100219,20250327,930,1130,12,Bible study,2025-03-27 09:30:00,2025-03-27 11:30:00,120,2.0,1
100220,20250327,930,1130,15,sowmya,2025-03-27 09:30:00,2025-03-27 11:30:00,120,2.0,1
100221,20250327,930,1130,17,,2025-03-27 09:30:00,2025-03-27 11:30:00,120,2.0,1
100222,20250327,930,1130,19,,2025-03-27 09:30:00,2025-03-27 11:30:00,120,2.0,1
100223,20250327,930,1130,25,,2025-03-27 09:30:00,2025-03-27 11:30:00,120,2.0,1
100224,20250327,930,1130,6,City of San Jose,2025-03-27 09:30:00,2025-03-27 11:30:00,120,2.0,1
100225,20250327,1000,1030,29,Ved,2025-03-27 10:00:00,2025-03-27 10:30:00,30,0.5,1
100226,20250327,1000,1100,10,Yhanira Medina-Amaro,2025-03-27 10:00:00,2025-03-27 11:00:00,60,1.0,1
100227,20250327,1000,1130,33,Vee,2025-03-27 10:00:00,2025-03-27 11:30:00,90,1.5,1
100228,20250327,1000,1200,13,,2025-03-27 10:00:00,2025-03-27 12:00:00,120,2.0,1
100229,20250327,1000,1200,16,Nawin,2025-03-27 10:00:00,2025-03-27 12:00:00,120,2.0,1
100230,20250327,1000,1200,20,ulises,2025-03-27 10:00:00,2025-03-27 12:00:00,120,2.0,1
100231,20250327,1000,1200,24,Maneesh,2025-03-27 10:00:00,2025-03-27 12:00:00,120,2.0,1
100232,20250327,1000,1200,30,,2025-03-27 10:00:00,2025-03-27 12:00:00,120,2.0,1
100233,20250327,1000,1200,35,,2025-03-27 10:00:00,2025-03-27 12:00:00,120,2.0,1
100234,20250327,1000,1200,36,surabhi,2025-03-27 10:00:00,2025-03-27 12:00:00,120,2.0,1
100235,20250327,1000,1200,38,Journalism Midterm Group,2025-03-27 10:00:00,2025-03-27 12:00:00,120,2.0,1
100236,20250327,1030,1100,29,Joseph,2025-03-27 10:30:00,2025-03-27 11:00:00,30,0.5,1
100237,20250327,1030,1130,23,Study,2025-03-27 10:30:00,2025-03-27 11:30:00,60,1.0,1
100238,20250327,1030,1200,14,,2025-03-27 10:30:00,2025-03-27 12:00:00,90,1.5,1
100239,20250327,1030,1200,18,Mehul,2025-03-27 10:30:00,2025-03-27 12:00:00,90,1.5,1
100240,20250327,1030,1200,28,,2025-03-27 10:30:00,2025-03-27 12:00:00,90,1.5,1
100241,20250327,1030,1200,41,foundry143,2025-03-27 10:30:00,2025-03-27 12:00:00,90,1.5,1
100242,20250327,1030,1230,11,,2025-03-27 10:30:00,2025-03-27 12:30:00,120,2.0,1
100243,20250327,1030,1230,21,EL,2025-03-27 10:30:00,2025-03-27 12:30:00,120,2.0,1
100244,20250327,1030,1230,32,CY,2025-03-27 10:30:00,2025-03-27 12:30:00,120,2.0,1
100245,20250327,1030,1230,37,,2025-03-27 10:30:00,2025-03-27 12:30:00,120,2.0,1
100246,20250327,1100,1130,26,jas n yadi,2025-03-27 11:00:00,2025-03-27 11:30:00,30,0.5,1
100247,20250327,1100,1130,29,Ved,2025-03-27 11:00:00,2025-03-27 11:30:00,30,0.5,1
100248,20250327,1100,1130,39,Benjamin,2025-03-27 11:00:00,2025-03-27 11:30:00,30,0.5,1
100249,20250327,1100,1200,31,,2025-03-27 11:00:00,2025-03-27 12:00:00,60,1.0,1
100250,20250327,1100,1200,40,,2025-03-27 11:00:00,2025-03-27 12:00:00,60,1.0,1
100251,20250327,1100,1200,10,Ela,2025-03-27 11:00:00,2025-03-27 12:00:00,60,1.0,1
100252,20250327,1100,1300,22,Krishma P.,2025-03-27 11:00:00,2025-03-27 13:00:00,120,2.0,1
100253,20250327,1100,1300,27,,2025-03-27 11:00:00,2025-03-27 13:00:00,120,2.0,1
100254,20250327,1100,1300,42,"Steven ""Sneaky/The Grinding Chief"" Nguyen's Grinding and Study Room Mode",2025-03-27 11:00:00,2025-03-27 13:00:00,120,2.0,1
100255,20250327,1100,1300,34,Study,2025-03-27 11:00:00,2025-03-27 13:00:00,120,2.0,1
100256,20250327,1130,1200,12,Benjamin,2025-03-27 11:30:00,2025-03-27 12:00:00,30,0.5,1
100257,20250327,1130,1200,15,OE Interview Prep,2025-03-27 11:30:00,2025-03-27 12:00:00,30,0.5,1
100258,20250327,1130,1200,25,,2025-03-27 11:30:00,2025-03-27 12:00:00,30,0.5,1
100259,20250327,1130,1200,26,,2025-03-27 11:30:00,2025-03-27 12:00:00,30,0.5,1
100260,20250327,1130,1200,29,liz,2025-03-27 11:30:00,2025-03-27 12:00:00,30,0.5,1
100261,20250327,1130,1230,39,vinay,2025-03-27 11:30:00,2025-03-27 12:30:00,60,1.0,1
100262,20250327,1130,1330,17,,2025-03-27 11:30:00,2025-03-27 13:30:00,120,2.0,1
100263,20250327,1130,1330,19,,2025-03-27 11:30:00,2025-03-27 13:30:00,120,2.0,1
100264,20250327,1130,1330,23,Mentor Meeting,2025-03-27 11:30:00,2025-03-27 13:30:00,120,2.0,1
100265,20250327,1130,1330,33,yey,2025-03-27 11:30:00,2025-03-27 13:30:00,120,2.0,1
100266,20250327,1200,1230,13,OE Interview,2025-03-27 12:00:00,2025-03-27 12:30:00,30,0.5,1
100267,20250327,1200,1230,29,Ved,2025-03-27 12:00:00,2025-03-27 12:30:00,30,0.5,1
100268,20250327,1200,1230,31,Gaby & paola,2025-03-27 12:00:00,2025-03-27 12:30:00,30,0.5,1
100269,20250327,1200,1300,12,Btc25,2025-03-27 12:00:00,2025-03-27 13:00:00,60,1.0,1
100270,20250327,1200,1300,36,Reading Partners Session,2025-03-27 12:00:00,2025-03-27 13:00:00,60,1.0,1
100271,20250327,1200,1300,10,Electrospinner Poster,2025-03-27 12:00:00,2025-03-27 13:00:00,60,1.0,1
100272,20250327,1200,1330,16,,2025-03-27 12:00:00,2025-03-27 13:30:00,90,1.5,1
100273,20250327,1200,1330,18,b,2025-03-27 12:00:00,2025-03-27 13:30:00,90,1.5,1
100274,20250327,1200,1330,25,,2025-03-27 12:00:00,2025-03-27 13:30:00,90,1.5,1
100275,20250327,1200,1330,35,,2025-03-27 12:00:00,2025-03-27 13:30:00,90,1.5,1
100276,20250327,1200,1400,14,CSA,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100277,20250327,1200,1400,15,sowmya,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100278,20250327,1200,1400,20,Kavana,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100279,20250327,1200,1400,24,Maneesh,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100280,20250327,1200,1400,26,,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100281,20250327,1200,1400,28,Evaluation,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100282,20250327,1200,1400,30,Aleena group,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100283,20250327,1200,1400,38,Charitha and group,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100284,20250327,1200,1400,40,The L-Zone,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100285,20250327,1200,1400,41,,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100286,20250327,1200,1400,7,Pat Huynh,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100287,20250327,1200,1400,6,Real Food Challenge SJSU,2025-03-27 12:00:00,2025-03-27 14:00:00,120,2.0,1
100288,20250327,1200,1600,3,Pokemon Club @ SJSU,2025-03-27 12:00:00,2025-03-27 16:00:00,240,4.0,1
100289,20250327,1230,1300,11,Benjamin,2025-03-27 12:30:00,2025-03-27 13:00:00,30,0.5,1
100290,20250327,1230,1300,29,,2025-03-27 12:30:00,2025-03-27 13:00:00,30,0.5,1
100291,20250327,1230,1300,32,crystal,2025-03-27 12:30:00,2025-03-27 13:00:00,30,0.5,1
100292,20250327,1230,1300,39,Aaliyah,2025-03-27 12:30:00,2025-03-27 13:00:00,30,0.5,1
100293,20250327,1230,1330,13,Private Meeting,2025-03-27 12:30:00,2025-03-27 13:30:00,60,1.0,1
100294,20250327,1230,1330,37,Visca Barca,2025-03-27 12:30:00,2025-03-27 13:30:00,60,1.0,1
100295,20250327,1230,1430,21,Raiden,2025-03-27 12:30:00,2025-03-27 14:30:00,120,2.0,1
100296,20250327,1230,1430,31,Salma,2025-03-27 12:30:00,2025-03-27 14:30:00,120,2.0,1
100297,20250327,1300,1330,11,,2025-03-27 13:00:00,2025-03-27 13:30:00,30,0.5,1
100298,20250327,1300,1330,29,Prashant,2025-03-27 13:00:00,2025-03-27 13:30:00,30,0.5,1
100299,20250327,1300,1400,12,Aishwarya Study Room,2025-03-27 13:00:00,2025-03-27 14:00:00,60,1.0,1
100300,20250327,1300,1400,22,,2025-03-27 13:00:00,2025-03-27 14:00:00,60,1.0,1
100301,20250327,1300,1400,39,vinay,2025-03-27 13:00:00,2025-03-27 14:00:00,60,1.0,1
100302,20250327,1300,1400,10,Anoushka L,2025-03-27 13:00:00,2025-03-27 14:00:00,60,1.0,1
100303,20250327,1300,1500,27,,2025-03-27 13:00:00,2025-03-27 15:00:00,120,2.0,1
100304,20250327,1300,1500,32,Thurs 1,2025-03-27 13:00:00,2025-03-27 15:00:00,120,2.0,1
100305,20250327,1300,1500,36,,2025-03-27 13:00:00,2025-03-27 15:00:00,120,2.0,1
100306,20250327,1300,1500,42,Britaney Nguyen,2025-03-27 13:00:00,2025-03-27 15:00:00,120,2.0,1
100307,20250327,1300,1500,34,Study,2025-03-27 13:00:00,2025-03-27 15:00:00,120,2.0,1
100308,20250327,1330,1400,11,,2025-03-27 13:30:00,2025-03-27 14:00:00,30,0.5,1
100309,20250327,1330,1400,25,,2025-03-27 13:30:00,2025-03-27 14:00:00,30,0.5,1
100310,20250327,1330,1400,29,,2025-03-27 13:30:00,2025-03-27 14:00:00,30,0.5,1
100311,20250327,1330,1400,37,,2025-03-27 13:30:00,2025-03-27 14:00:00,30,0.5,1
100312,20250327,1330,1430,23,Study for stat,2025-03-27 13:30:00,2025-03-27 14:30:00,60,1.0,1
100313,20250327,1330,1500,13,Margaret Leal,2025-03-27 13:30:00,2025-03-27 15:00:00,90,1.5,1
100314,20250327,1330,1500,16,,2025-03-27 13:30:00,2025-03-27 15:00:00,90,1.5,1
100315,20250327,1330,1500,18,Sammy,2025-03-27 13:30:00,2025-03-27 15:00:00,90,1.5,1
100316,20250327,1330,1530,17,,2025-03-27 13:30:00,2025-03-27 15:30:00,120,2.0,1
100317,20250327,1330,1530,19,,2025-03-27 13:30:00,2025-03-27 15:30:00,120,2.0,1
100318,20250327,1330,1530,35,RK,2025-03-27 13:30:00,2025-03-27 15:30:00,120,2.0,1
100319,20250327,1330,1530,33,Ivana group,2025-03-27 13:30:00,2025-03-27 15:30:00,120,2.0,1
100320,20250327,1400,1430,11,,2025-03-27 14:00:00,2025-03-27 14:30:00,30,0.5,1
100321,20250327,1400,1430,39,Lambda theta nu,2025-03-27 14:00:00,2025-03-27 14:30:00,30,0.5,1
100322,20250327,1400,1500,15,,2025-03-27 14:00:00,2025-03-27 15:00:00,60,1.0,1
100323,20250327,1400,1500,22,,2025-03-27 14:00:00,2025-03-27 15:00:00,60,1.0,1
100324,20250327,1400,1500,24,,2025-03-27 14:00:00,2025-03-27 15:00:00,60,1.0,1
100325,20250327,1400,1500,10,Faria Moiz,2025-03-27 14:00:00,2025-03-27 15:00:00,60,1.0,1
100326,20250327,1400,1530,26,,2025-03-27 14:00:00,2025-03-27 15:30:00,90,1.5,1
100327,20250327,1400,1530,29,study,2025-03-27 14:00:00,2025-03-27 15:30:00,90,1.5,1
100328,20250327,1400,1530,40,PRATHANA,2025-03-27 14:00:00,2025-03-27 15:30:00,90,1.5,1
100329,20250327,1400,1600,12,,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100330,20250327,1400,1600,14,CSA,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100331,20250327,1400,1600,20,,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100332,20250327,1400,1600,25,Angelica Sanchez,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100333,20250327,1400,1600,28,,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100334,20250327,1400,1600,30,max,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100335,20250327,1400,1600,37,CMPE 140 & 240 ISA,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100336,20250327,1400,1600,38,hm,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100337,20250327,1400,1600,41,Aish,2025-03-27 14:00:00,2025-03-27 16:00:00,120,2.0,1
100338,20250327,1430,1500,11,,2025-03-27 14:30:00,2025-03-27 15:00:00,30,0.5,1
100339,20250327,1430,1500,21,,2025-03-27 14:30:00,2025-03-27 15:00:00,30,0.5,1
100340,20250327,1430,1500,23,Library Lepards,2025-03-27 14:30:00,2025-03-27 15:00:00,30,0.5,1
100341,20250327,1430,1530,39,vinay,2025-03-27 14:30:00,2025-03-27 15:30:00,60,1.0,1
100342,20250327,1430,1630,31,Salma,2025-03-27 14:30:00,2025-03-27 16:30:00,120,2.0,1
100343,20250327,1430,1630,6,Students for Quality Education,2025-03-27 14:30:00,2025-03-27 16:30:00,120,2.0,1
100344,20250327,1500,1530,11,,2025-03-27 15:00:00,2025-03-27 15:30:00,30,0.5,1
100345,20250327,1500,1530,15,sowmya,2025-03-27 15:00:00,2025-03-27 15:30:00,30,0.5,1
100346,20250327,1500,1530,16,Gayle McLaughlin,2025-03-27 15:00:00,2025-03-27 15:30:00,30,0.5,1
100347,20250327,1500,1600,22,sam,2025-03-27 15:00:00,2025-03-27 16:00:00,60,1.0,1
100348,20250327,1500,1630,13,,2025-03-27 15:00:00,2025-03-27 16:30:00,90,1.5,1
100349,20250327,1500,1700,18,Chem 1A Misha,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100350,20250327,1500,1700,21,Discussion,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100351,20250327,1500,1700,23,Tanu,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100352,20250327,1500,1700,24,Maneesh,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100353,20250327,1500,1700,27,,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100354,20250327,1500,1700,32,Ramasamy Ramanathan,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100355,20250327,1500,1700,36,Study time,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100356,20250327,1500,1700,7,Abeez’s booking,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100357,20250327,1500,1700,42,,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100358,20250327,1500,1700,34,Meghkumar Patel,2025-03-27 15:00:00,2025-03-27 17:00:00,120,2.0,1
100359,20250327,1500,1800,5,VP for Admin Finance Office,2025-03-27 15:00:00,2025-03-27 18:00:00,180,3.0,1
